Unnamed: 0,date,open,high,low,close,volume
41.0,2021-03-03 00:00:00+05:30,57.15,62.6,55.25,58.65,8096
42.0,2021-03-04 00:00:00+05:30,61.95,61.95,57.5,59.25,7232
43.0,2021-03-05 00:00:00+05:30,58.45,60.8,57.55,58.35,2173
44.0,2021-03-08 00:00:00+05:30,62.05,62.05,57.7,58.9,1888
45.0,2021-03-09 00:00:00+05:30,58.9,64.75,58.3,63.3,7751
46.0,2021-03-10 00:00:00+05:30,66.8,66.95,62.35,63.05,5360
47.0,2021-03-12 00:00:00+05:30,62.2,63.35,62.0,63.0,2305
48.0,2021-03-15 00:00:00+05:30,63.0,63.0,59.0,60.55,1551
49.0,2021-03-16 00:00:00+05:30,59.05,64.0,59.05,62.15,1565
50.0,2021-03-17 00:00:00+05:30,63.9,64.0,60.45,63.6,3186
51.0,2021-03-18 00:00:00+05:30,63.6,63.9,58.5,59.15,1850
52.0,2021-03-19 00:00:00+05:30,60.9,60.9,57.35,59.3,2421
53.0,2021-03-22 00:00:00+05:30,59.7,60.25,57.5,58.35,2020
54.0,2021-03-23 00:00:00+05:30,58.35,60.0,56.0,56.2,3640
55.0,2021-03-24 00:00:00+05:30,57.5,58.0,56.0,57.8,2800
56.0,2021-03-25 00:00:00+05:30,57.9,57.9,56.0,56.1,884
57.0,2021-03-26 00:00:00+05:30,57.7,57.7,54.55,55.35,3009
58.0,2021-03-30 00:00:00+05:30,55.7,57.6,54.1,55.6,2312
59.0,2021-03-31 00:00:00+05:30,55.6,57.7,54.55,57.2,1575
60.0,2021-04-01 00:00:00+05:30,57.5,58.45,55.6,57.8,1166
61.0,2021-04-05 00:00:00+05:30,60.2,60.2,56.15,58.4,1006
62.0,2021-04-06 00:00:00+05:30,58.4,58.4,54.1,57.6,3359
63.0,2021-04-07 00:00:00+05:30,57.6,57.6,55.9,56.9,324
64.0,2021-04-08 00:00:00+05:30,56.95,57.5,56.1,56.3,483
65.0,2021-04-09 00:00:00+05:30,54.05,56.5,54.05,56.5,355
66.0,2021-04-12 00:00:00+05:30,57.65,57.65,54.25,54.95,1267
1.0,2021-04-13 00:00:00+05:30,54.3,56.4,54.05,54.85,921
2.0,2021-04-15 00:00:00+05:30,53.25,57.1,53.25,56.3,229
3.0,2021-04-16 00:00:00+05:30,55.25,56.95,54.6,55.6,517
4.0,2021-04-19 00:00:00+05:30,55.6,57.9,54.6,55.5,709
5.0,2021-04-20 00:00:00+05:30,56.75,56.8,53.95,54.0,1780
6.0,2021-04-22 00:00:00+05:30,56.25,60.0,45.05,51.5,15418
7.0,2021-04-23 00:00:00+05:30,51.55,55.75,51.0,53.3,3689
8.0,2021-04-26 00:00:00+05:30,54.85,54.85,50.3,53.5,983
9.0,2021-04-27 00:00:00+05:30,53.95,54.85,51.45,53.7,3688
10.0,2021-04-28 00:00:00+05:30,54.0,54.0,51.1,52.8,3890
11.0,2021-04-29 00:00:00+05:30,52.8,54.5,51.1,51.7,4329
12.0,2021-04-30 00:00:00+05:30,53.75,53.75,51.35,51.45,671
13.0,2021-05-03 00:00:00+05:30,54.45,54.45,51.7,52.95,1255
14.0,2021-05-04 00:00:00+05:30,54.0,55.45,51.55,52.95,6868
15.0,2021-05-05 00:00:00+05:30,54.05,54.45,52.05,52.1,415
16.0,2021-05-06 00:00:00+05:30,54.0,54.0,51.4,52.9,779
17.0,2021-05-07 00:00:00+05:30,53.8,55.45,52.1,54.65,5458
18.0,2021-05-10 00:00:00+05:30,54.65,58.45,53.3,57.0,6605
19.0,2021-05-11 00:00:00+05:30,57.0,57.0,54.3,56.5,3237
20.0,2021-05-12 00:00:00+05:30,57.65,67.8,56.1,67.8,48099
21.0,2021-05-14 00:00:00+05:30,74.95,81.35,74.95,81.35,133529
22.0,2021-05-17 00:00:00+05:30,89.45,89.45,75.65,88.1,194436
23.0,2021-05-18 00:00:00+05:30,91.5,96.9,91.5,96.9,69823
24.0,2021-05-19 00:00:00+05:30,101.0,106.55,101.0,106.55,86723
25.0,2021-05-20 00:00:00+05:30,106.0,106.0,101.25,101.25,8671
26.0,2021-05-21 00:00:00+05:30,96.2,96.2,96.2,96.2,2995
27.0,2021-05-24 00:00:00+05:30,91.4,91.4,91.4,91.4,3425
28.0,2021-05-25 00:00:00+05:30,86.85,86.85,86.85,86.85,2865
29.0,2021-05-26 00:00:00+05:30,82.55,91.15,82.55,91.15,34613
30.0,2021-05-27 00:00:00+05:30,86.6,91.1,86.6,86.7,27353
31.0,2021-05-28 00:00:00+05:30,84.0,89.9,82.6,86.9,8881
32.0,2021-05-31 00:00:00+05:30,87.95,91.2,82.65,90.45,24956
33.0,2021-06-01 00:00:00+05:30,91.15,91.15,86.0,87.35,7798
34.0,2021-06-02 00:00:00+05:30,87.35,91.7,83.05,88.0,11368
35.0,2021-06-03 00:00:00+05:30,90.85,90.85,85.0,86.1,13884
36.0,2021-06-04 00:00:00+05:30,86.15,88.95,84.05,85.15,7401
37.0,2021-06-07 00:00:00+05:30,84.0,86.0,81.15,84.35,7161
38.0,2021-06-08 00:00:00+05:30,86.7,86.7,81.05,83.55,6934
39.0,2021-06-09 00:00:00+05:30,83.55,85.8,79.4,81.55,11842
40.0,2021-06-10 00:00:00+05:30,82.8,82.8,79.85,81.65,5494
41.0,2021-06-11 00:00:00+05:30,81.0,83.5,79.0,81.75,4520
42.0,2021-06-14 00:00:00+05:30,82.95,82.95,79.0,81.5,7100
