Unnamed: 0,date,open,high,low,close,volume
45.0,2003-08-29 00:00:00+05:30,59.0,59.0,56.0,56.68,66374
46.0,2003-09-01 00:00:00+05:30,58.0,59.52,57.4,59.52,181289
47.0,2003-09-02 00:00:00+05:30,62.4,62.4,59.89,60.96,167679
48.0,2003-09-03 00:00:00+05:30,63.0,63.0,59.8,59.93,190034
49.0,2003-09-04 00:00:00+05:30,62.0,62.0,59.0,59.58,107079
50.0,2003-09-05 00:00:00+05:30,58.6,62.56,58.4,62.29,428834
51.0,2003-09-08 00:00:00+05:30,64.0,64.8,61.44,62.63,226274
52.0,2003-09-09 00:00:00+05:30,65.4,65.77,62.66,64.12,505384
53.0,2003-09-10 00:00:00+05:30,64.8,64.8,60.92,62.27,365759
54.0,2003-09-11 00:00:00+05:30,63.0,65.39,63.0,65.39,615454
55.0,2003-09-12 00:00:00+05:30,66.8,68.66,66.4,68.56,662899
56.0,2003-09-15 00:00:00+05:30,69.91,71.99,66.8,71.99,886919
57.0,2003-09-16 00:00:00+05:30,71.94,72.4,68.39,69.22,245904
58.0,2003-09-17 00:00:00+05:30,69.29,70.0,66.42,67.13,54449
59.0,2003-09-18 00:00:00+05:30,68.8,69.0,65.0,65.12,169179
60.0,2003-09-19 00:00:00+05:30,66.38,68.0,64.63,66.65,72134
61.0,2003-09-22 00:00:00+05:30,66.58,69.39,66.0,68.0,116684
62.0,2003-09-23 00:00:00+05:30,69.99,69.99,67.03,67.45,61619
63.0,2003-09-24 00:00:00+05:30,68.38,70.4,67.45,69.23,139339
64.0,2003-09-25 00:00:00+05:30,68.0,71.2,67.5,69.58,168939
65.0,2003-09-26 00:00:00+05:30,68.82,71.4,68.82,70.91,105969
66.0,2003-09-29 00:00:00+05:30,70.6,71.8,68.4,69.18,50649
67.0,2003-09-30 00:00:00+05:30,68.6,72.64,68.6,72.64,411599
68.0,2003-10-01 00:00:00+05:30,73.0,73.0,71.2,71.84,148984
69.0,2003-10-03 00:00:00+05:30,72.8,73.8,71.6,71.84,81264
0.0,2003-10-06 00:00:00+05:30,71.6,71.6,68.25,68.48,113149
1.0,2003-10-07 00:00:00+05:30,70.0,70.0,67.01,67.4,32174
2.0,2003-10-08 00:00:00+05:30,67.63,70.7,67.63,69.53,74259
3.0,2003-10-09 00:00:00+05:30,70.75,73.01,69.31,72.69,98404
4.0,2003-10-10 00:00:00+05:30,73.4,76.32,71.2,74.81,137529
5.0,2003-10-13 00:00:00+05:30,75.55,78.55,73.8,77.22,206494
